Video ID,Author,Comment
d8eRvVLfsnI,@kalludrabinak8551,eshte djersa mundi proletareve shqiptar qe trajton skllever jane ata qe perbejne mbivleren vertete ne ekonomi prodhimin tyre jane po ata qe mundin tyre paguajne taksat nje shteti qe mbron interesat tua ata cilet shfryzojne varferine tjetrit shperdorojne energjine per perdorur instrument ne duart tyre rousseau quante parazite shoqerise qe pengojne zhvillimin saj autonomin qytetareve ju perfaqesoni figuren borgjezise shqiptare pas viteve pasuruar ne rrethana erreta duke shfrytezuar boshllekun ligjit figure analizuar ne menyre perkryer balzak ne romanet njohur per sjelljen saj oportuniste dhunen saj ne raportet shoqerore misheruara ne ligjet qe ata vete imponojne shoqerise nen petkun domosdoshmerise ekonomike duke vendosur ne pushtet njerezit
d8eRvVLfsnI,@TheTruth-ez9gi,çfare thote ky luca mo leket tija ku gjeti leket ky hajduti pano ekonomist lumte vella bb
d8eRvVLfsnI,@klodiankungulli7557,zoti pano arxhon koen kot ate derrin mbyllur
d8eRvVLfsnI,@deathvalley1477,po po dolën punëtorët protesta punojnë mo pagu mo taksa biznes
d8eRvVLfsnI,@flavioflavio8968,o luc qofsha grun mu ne byth
d8eRvVLfsnI,@eugenhoxhalliu1344,engateroni jeten filmat ju lutem
d8eRvVLfsnI,@adriancecollari3373,nqs qeveria ndihmon bujqesine na duhet fare ballkani hapur ok shkaterrojme veten tone marrim produktet komshinjt mua duket injorim shikojme shtepine tone ne rradhe pare komshinjt jene mir aty ku jane ok une keshtu kuptoj keshtu them shkruaj
d8eRvVLfsnI,@adriancecollari3373,zoti luca gjithe respektin qe por kur eshte fjala per shifra zoti pano eshte ekonomist sakte
d8eRvVLfsnI,@ilirjanshehu5234,luca trapi
d8eRvVLfsnI,@hakihoxhaj2275,ça ky hajdut rames ke hallin tan po për ne ëhë hajdut rames
d8eRvVLfsnI,@endrilejladesign,pano
d8eRvVLfsnI,@dd250yamaha9,o pllaca puca lluca tqift delfini nbyth
d8eRvVLfsnI,@xhikexhike619,gjergji karagjoz ne biznsmen aftesi cudieshme
d8eRvVLfsnI,@dandan5992,esht vertet qe gjergj luca jep shqiperise mije euro cdo muaj taksa lerini budalliqet nese do leke punooooo o shokuuuuuuu
d8eRvVLfsnI,@gencigjara2416,gjergj luca eshte strategne kapitalizem duhet kacaviresh jesh elastikluca qene dashuruar peshkun qe ne shkollebashkepunon forte qeveritare eshte zotesipibta kishim ne dore gjithe ashtu do benim
d8eRvVLfsnI,@besnikcengaj5060,ky luca esht vetem nje mashtrus pro serb esht klyshi ramovicit
d8eRvVLfsnI,@xhoanamani9288,o hallall boft zoti o zotri fiks ke
d8eRvVLfsnI,@Haduzlimani,luca baxhelle
d8eRvVLfsnI,@steliokuci4604,ortaku rames taksat borxhet qe merr rama na jasht do paguajn brezat ardhshem ne xhepat ketij kulishi komuniste shkojn
d8eRvVLfsnI,@astrittahiraj7703,kush fton kete bythelepires ramesthithelop multi
d8eRvVLfsnI,@laurentmitrushi5476,po behet luftë leri shesin njerzit ku doje qefi blejn ku doje qefi
d8eRvVLfsnI,@ludovikkola9618,po kush eshte ky qe flet per ballkanin hapur gjeti ramen dinak ju vu mbrapa sot ban politikanin hajde luca hajde
d8eRvVLfsnI,@ibrahimhoxhallari2855,po flet
d8eRvVLfsnI,@berinaskb3043,km tregu jav m par video anglisht putin luft ku naft thengjill energji ne na duet bisnes per ushqime jo ballkan jo inspector t huaj vetem emrin shteit tend tuaj full spesctrum survival qe jav qen n yutube negjoni veta video full specstrum video beni veta se bashku video gjeni qka than qa do baet ballk than gjys fjale tha permendi emra p ballkan balltik sdi kush esht balltik po ai tha gjys fjale ball
d8eRvVLfsnI,@artorfonfria-pereda2632,po sikur gjithe shqiperia skerdheje ate moterkurvn ne sarandesik more bythqire neveritschem
d8eRvVLfsnI,@agustinbrokshi6877,o gjergj
d8eRvVLfsnI,@gianninagkika9832,ke hyrë politikës o gjergjë
d8eRvVLfsnI,@vivalavida3660,plotsishte drejt cakoja
d8eRvVLfsnI,@spirokaci,shume mendjemodh ky pano leshi flet sikur din gjitha
d8eRvVLfsnI,@freedomfighter5742,ky pagune taksat ky legeni ky klyshi rames qe mori pronat shtetit falas beri tijat ben gjyhnahqare ky plera qe vajzat shqiperise ne gjithe diten duart ne uje qe ky japi leket norme enver hoxha meqe japi nje rroje mujore mire ne ore po mbane ose ore ne dite skllave ky qe peshkimi ne dete ben care doje kontrollon askush jave per jave mblidhen ky klyshat politikanet hajne falas se ky mori gjithe ate pasuri falas koker leku
d8eRvVLfsnI,@palmasport1,gjergj luca zotri ne bised por njeri
d8eRvVLfsnI,@memushnelaj2306,ekonomia tregut është konkurencë kush jep para kuturu hajde djalosh hajde ku gjen lekët qeveriapopulli është vjetër se qeveria prit qeveria krahasimet duhen bërë brënda për brënda jo huajt shiko qëndrimin ndaj punës lloj pune
d8eRvVLfsnI,@majlindahoxha1098,bravo gjergj luca
d8eRvVLfsnI,@iliriankadiu6555,gjergji bravo punonin tjere kishim kaq shume probleme ky zotria drejte por kerkon sala kom qe na shkateruan per vjet
d8eRvVLfsnI,@iposhtri,lumte goja o gjergj se keta bejn petullat uje duke llomotis fjale fjale fjalenderkoh qe ky vend siç the nevoj per pune pune rrespekt
d8eRvVLfsnI,@toniroma8064,pano
d8eRvVLfsnI,@lindacuko6162,lumte goja ky djali flet realitetin sic eshte
d8eRvVLfsnI,@user-lh1ob3xw8t,bravo qofte zpano
d8eRvVLfsnI,@ragemp3921,pano petllat ujë
d8eRvVLfsnI,@xhemaldemiri1667,pano soko flet gjergj luces per biznes
d8eRvVLfsnI,@hasanitr582,po o luca po vjen turp qe thua kto fjal o qifshabgjakun prisht dylym qershia nje kokerr shit gerr gerr turp
d8eRvVLfsnI,@vullnetnogu3114,njerz ty sigurisht qe ste merr njeri seriozisht
d8eRvVLfsnI,@kajokastriot1750,sa paguanë argatin
d8eRvVLfsnI,@Confucius_Spirit,is sad how ignorant you are soko
d8eRvVLfsnI,@ermircenaj4922,bravo soko ja plase ne fytyrë ketij mashtruesit
d8eRvVLfsnI,@lahiladi134,tii kii ni serb ne gjep kmishes
d8eRvVLfsnI,@kevinreno7204,gjergj luca pastron leket edi rames goje flete mashtrusi oligarku qe vodhi pronat shqiperise
d8eRvVLfsnI,@celijug9612,shikoj ketu ca qe na bejne lucen kampion kapitalizmit ky sikur mbeshtet ramen rama ben majte pra cfare kapitalizmi flasim luca eshte nje krye pisllek jo kapitalist ne ate vend ska drejtesi drejta prones eshte shtremberuar ne krahun lucave llumrave
d8eRvVLfsnI,@driledrile7055,ky pidhropci qe nxer nenat motrat ne rrjesht duke ju ber video
d8eRvVLfsnI,@Albanianghostny,ky eshte qoban tubon puntoret iu fol dele asht mau njerz qe jan tzgjut flasin se jan tvarur prej punes qenit
d8eRvVLfsnI,@mr.jackson6083,sako gabim veprohet ne capitalizem emocione veprohet rracionalitet ftoft tjetri pagun dynja taksa aty spyt per qershi per dardha ça thu
d8eRvVLfsnI,@Albanianghostny,biri shkines derr
d8eRvVLfsnI,@ladipipero3224,o luc hengesh topet o kelysh
d8eRvVLfsnI,@Jamirshkoder1168,pano soko numer
d8eRvVLfsnI,@arianapertena8650,sako gabim komplet bravo lucashumica akoma se kane kuptuar cfar eshte capitalism akoma syte qeveria jo vetja
d8eRvVLfsnI,@bujarnushi7405,luce nje palaco burre trajto puntoret skllever
d8eRvVLfsnI,@torestudio-ov2bj,ku shkon ai ate zinxhir ne qafe ata romet bullgar rumun luca eshte mesuar jape gojes vetem atje ku nderpresin pano ke vendosur pikat mbi
d8eRvVLfsnI,@arturkananaj906,komunist qe kthye ne kapitalist pronat shtetit
d8eRvVLfsnI,@nicolavershi6913,biznesin qe esht esht ram plehres ky esht vetem ne hale
d8eRvVLfsnI,@nicolavershi6913,baben pas burr kurse ky klyshi analfabeti esht turp per ju qe ftoni ne tv ky esht nje pleher qe puntort pagun
d8eRvVLfsnI,@Castriot1,ju doli ky cun cope gomari
d8eRvVLfsnI,@Castriot1,o ikonat artit shqiptarndrekmimika luca
d8eRvVLfsnI,@Castriot1,pano soko cun nobel elitar shqiptar
d8eRvVLfsnI,@Castriot1,gjergj luca nje cope euforiku injorant pjese mafies se surrelit
d8eRvVLfsnI,@myrtezapeti5573,pano soko eshte
d8eRvVLfsnI,@myrtezapeti5573,gjergj luca eshte njeriu korruptuar edi rama
d8eRvVLfsnI,@saviorakef8299,ky llucadhe thash kot llucaeshte njeriu lyrash qe mund ekzistoje ne cdo vend shqipfoles
d8eRvVLfsnI,@albancani9737,o flet jati grihet biri o ndrek luca shpirt demokrat po ky çuni jot doli ha mor vlla fol sdi
d8eRvVLfsnI,@MrShkodrani1980,o palaço lë puntoret paguar oret shtese pushime rroga minimale
d8eRvVLfsnI,@ediosmeria,dakort problemet po esht aq thjesht sa thot ky panoja ik o pano meso mire
d8eRvVLfsnI,@wikosamsung7992,vazhdo kakarit gjergj dallaveria se tanimë dinë ghithë shqiptarët se lekët edi ramës jo tuat
d8eRvVLfsnI,@dodonaPellazge,pano shume sakte
d8eRvVLfsnI,@lq7335,ky bon syt buf o shok
d8eRvVLfsnI,@piusbekaj2138,ky gjeli eger po meson voja pulen ky gjeli esht shiptar apo shqipfoles ky tipi po meson ekonomistin menqur ne shipni gjergj luca mesoni ky njeri shkelqyer bekuar uroj shendet pun mbar bekime
d8eRvVLfsnI,@attigashi5006,ky paljaqa blen grurin lir ne sebi per lek shet popullin vet keto tipa duhet kontrollohet per korrupsin
d8eRvVLfsnI,@edielezi2354,ik o pano se paske pierdhur
d8eRvVLfsnI,@Justmusic991,lumte goja pano respekte per fjalet mençura
gG62Vu4qwsk,@Gaafayahafajagagahhagaja-cb3um,ai do qi grun mun pidh ja thy hunt ja fut leven mun goj ja thy dhamt kto bojn kaq shum muhabet sjan shiptar kti lloj ropqiri duhet fol hiq fare thjesht sa dalja emisjoni ja tregu se qa dot thot shiptar
gG62Vu4qwsk,@shkelzenpjetri8981,pranaj vujte populli shqipetare plote spijuna qelbure
gG62Vu4qwsk,@kemalzekiri4896,ky syza lyp ja qi nonen ne pidh
gG62Vu4qwsk,@haxhiqoku8012,jaho salihin ne vend avni rustemit
gG62Vu4qwsk,@zyhdigjoni4575,artan hoxha ma shume drente por masnarenjte sherbyes fqinjeve rrebyes terrjtoresh shqiptare
gG62Vu4qwsk,@agronluli8670,o zoti tani flet ai se sju vrare femija vet vellai vet dhimset bejleri qe haj pi kurse ushtaret vrane ne lulet rinise ket turp ai qe flet per politik
gG62Vu4qwsk,@balimorina569,sa varreza cameve jane ne krete greku eshte rraciste per cudi eshte antare be
gG62Vu4qwsk,@user-ne7du8gq7c,mor po ça mutin do greku pd në tonë çe kruan pdja na lesh arapi çtë mira presim
gG62Vu4qwsk,@user-ne7du8gq7c,o tan hoxha ja prish imazhin emisj z lalapo ik ore aty kë po merresh
gG62Vu4qwsk,@sockerfield,sa surrat dhier ky grekofili vogel
gG62Vu4qwsk,@daniellumonllari2735,duhej ai hoxha tjeter qe tredhte varte maje pemes keta plera gjakprishur shqiptare qe merren pensionet athines se vetem greke ne shqiperi
gG62Vu4qwsk,@user-tz7oq4jx6i,ktij greko filit qenka tja shkerdhesh ca mban pragu deresmashtrus dredharak mq duket vetja mire se shqiptaret
gG62Vu4qwsk,@ermiraisufaj2324,ik o patate rropqir
gG62Vu4qwsk,@enrikrushan3470,eshte elehte lesh femije jetim
gG62Vu4qwsk,@enrikrushan3470,ore djali atij deshmorit paska qene djale urte se kete qe akuzoni ju belerin kap ligji kanuit hakmarja
gG62Vu4qwsk,@ermiraisufaj2324,po ik o plehëro rrropqir
gG62Vu4qwsk,@ilirjoker966,rroftë shqipëria është shtet është han porta
gG62Vu4qwsk,@bledarbledi1475,o tan futi shpulla atij lafarakut jorgo
gG62Vu4qwsk,@besnikfejzullaj9224,eshte rop qire pik rames do qur gruaja
gG62Vu4qwsk,@vjollcacavolli3572,nje debar grek
gG62Vu4qwsk,@vjollcacavolli3572,upupupuuuuu
gG62Vu4qwsk,@kristolici8047,ska beleri mitsotaqi duliaka duart gjakun ushtarakeve peshkepis
gG62Vu4qwsk,@violetka1197,ktyne tradhtarvet shqiprisdo ua gjej karmavendin
gG62Vu4qwsk,@lizededa1298,mshehehur greku
gG62Vu4qwsk,@lizededa1298,brrava artan hogja
gG62Vu4qwsk,@user-xs3yv7bf9l,ik o pidh motre qifsha motren ate qorren o funderina greke o pederat ju qifsha ropt juve fredi belerit o ju qifsha gjakun trupi kur fusin na nje plumbe pas qafe tu varrosin tu gjenden eshtrat o maskarenje
gG62Vu4qwsk,@rey6253,ktij boles vec ftyren shihi kupton ca shtremani eshte vk merrni po nxirreni jashte
gG62Vu4qwsk,@perparimturhanaj2053,kur në greqi dënohen shqiptarët cfarë do bejë rama
gG62Vu4qwsk,@Shqiptari61,po ky sekretari omonias po lypka ja qi at nanë plumb në kokë
gG62Vu4qwsk,@harisshahaj4341,ca kalama muti ky maria
gG62Vu4qwsk,@user-ge2ml9do3t,ate fredi belerin plum ne ball
gG62Vu4qwsk,@user-ml7rw9cc6y,turp madh kini ngopur barkun ne greki
gG62Vu4qwsk,@beharmuca2739,çështë ky legen grekopidhis kapeni shkelma se bindet artan klodiana gazetar aftë argumentues fakte
gG62Vu4qwsk,@user-cf2yy7cz1d,hoxha hyft preshi ne byth o surat muti
gG62Vu4qwsk,@xakedervishi3106,puu qifsha robt grek shkardhat
gG62Vu4qwsk,@vojosaliaj7783,zsekretariomoniasmosimbrokriminelet
gG62Vu4qwsk,@user-ls7gx3nk5q,o tano beshtyje ne surrat legenin
gG62Vu4qwsk,@user-cr9jk9tv6e,o tano lodhesh keta njerz lale po thyja koken thuaj troç vjedh vota do rrij ne burg arrestoj grqia ata qe vodhen vota greqi ai qen bir qeni rrij burg ata qe bajn faj jo se lek ja japin greket baj çte doj ai ok
gG62Vu4qwsk,@vojosaliaj7783,turptekeshjedhesekretariomoniasbeleridogjiflamurinshqintarsiatiembronkriminelin
gG62Vu4qwsk,@stefanostzarmpas3944,o tani atij kane dhier shqiptaret ne goje ai eshte armik shqiptareve uaaa inteligjence gomari thefte qafen rrop qi nxirreni jashte shkelma atij mban ere goja mut
gG62Vu4qwsk,@vullnetnogu3114,o qifsha familjen ty mor klysh kurve
gG62Vu4qwsk,@DPDiasporaPatriotike,ku bene prepotentin ky bukeshkelurharram qofte cdo gje qe dhene toke
gG62Vu4qwsk,@TheBestTiktokers357,ca flet ky syzja kete lloj mynyrenjerez vdekur atjepo pas fat juse ju pas qellu ndonje fis forte hakmarres di rri syze pulepor ske faj qe bon gsngsterr se ke gjet bon
gG62Vu4qwsk,@gagibagi2338,ik qifsha motren grek kurv
gG62Vu4qwsk,@ujmisht8531,ky sekretari omonias shpallet armik zhduken gjitha kishat ngritura ne fshatrat ku ska asnje kaurr zhduken varrezat fallso fantazma greke ky shituri ndjek politikat ckombtarizuese kunder shqiperise
gG62Vu4qwsk,@renatogopo61,po per cfar arsye ftoni keta plehrat ne emision
gG62Vu4qwsk,@lanilacionni9919,ca o ky tip re ngelen duke mbru grek greket sdun na sy ik er legen leni tanin rehat telenovela ky ik er k
gG62Vu4qwsk,@user-eu6ud5gt2o,enver ishje gjall
gG62Vu4qwsk,@albertajazi7389,kush eshte ky moter mam qe krenohet sikur kap priftin per koqesh ky klyshi kuvervs do kontrolluar para se dal pllas kaq krenari moter qiri o byth qiri kurrves qe solli ne jet o mut haleje ato turket o pler o gjak prishur
gG62Vu4qwsk,@ErvisShtamari-qj2iu,majmun
gG62Vu4qwsk,@shezoalikaj2290,cfare do thuash ate njoh dhjet vjet flet per nje kriminel shqiptar merrni shqelma nxirrni jasht kete dulen pik keta jan tradhetar
gG62Vu4qwsk,@shezoalikaj2290,fred beleri shum krime kush investoheshin parat fredi beleri vinin parat greku po vinin
gG62Vu4qwsk,@shezoalikaj2290,zoti beleri esht vrases ne peshkpi pik hidh balte shqiptareve hidh hi syve shqiptareve
gG62Vu4qwsk,@shezoalikaj2290,qelbesira qe flet mbron belerin ik ore fashist keta do denuar mbas hekurave ketyre krimineleve qe ishte enveri ua bente mir qe pushkatonte
gG62Vu4qwsk,@shezoalikaj2290,ca po thua more vertet thua shiko flete keta jan tradhetaret shqipris per dy min nxjerrin veten kush jan pro grekut
gG62Vu4qwsk,@tahirbeqiri6259,po lejoni kaq shum uluras ket grekofil myllnja gojen se ky shum drejta pyet ndonjeher camët sa drejt kan
gG62Vu4qwsk,@zefpervizi901,artan hoxha ku gje ata kriminele shqiprise mohojne vdekjen heroike kufitarve kunder dhunuesve kombit
gG62Vu4qwsk,@toninsokoli3276,po merrni ne interviste kete tradhetar shqiptareketa harrojne se himara ashte himarojtevee sarandioteve vlonjateve gjithe shqiperisee kosovarevemos ndyni emisionin kete fytyre
gG62Vu4qwsk,@hopatopa8978,ore pyeteni djalin pseudo grek hizmeqari ikujt qene gjyshi tijkeshtu eshte rrit zagarin haj k thone kesaj punejepu dermen ketyre myterve kane shume drejta kerkoin pie mizes per pjes aloma jepuni drejtat cameve nerregull
gG62Vu4qwsk,@kevinreno7204,greku felliqur armik kombit turp qe vjen flet ashtu palaco bravo tani legjende
gG62Vu4qwsk,@deniskenderi1435,artan hoxha t rujt zoti kurse ty o sekretar shkerdhevsha ropt
gG62Vu4qwsk,@pamphletdrastique5073,eh belakesaj thone hedhesh vaj ne nxehte zjarrna ben nje plehre hero legjendarsi mund humbesh kohe kerma tillamikun qe flet vetem dy fjale ja mbyll gojenje ketu respekto ligjet ketushmete shqiperise jo kembet thembratdhe pafshim surratin askurresi jo po degjove per propagande kundra shqiperise pret burgume kete zhurme qe behet eshte sigurte qe behet propagandepro greqisekur dihet qe greqia eshte shtet ne gjendjie lufte nedhe till activitet sajquhet provokacion agresion karshi integritetit tone kombetarpra shqiperise
gG62Vu4qwsk,@alexcobain8490,o shqiptare rrota kpo himara fajin qe shtet rropqirrash hasistqe po tallet ju nje drrogaxhi felliqur qe ska nje shok ngushtupo ju dele o dardane fallcopo kshtu iliret o budallenj
gG62Vu4qwsk,@engjellushegolemi7583,po kta nxjerin jasht kufirit le rin n greqi kta tipa ndyjne dynjam pisat surat ben gr gr mja thiret n tv se ju risni vlerat hajdutet n greqi vjet prap keta na perbuzin tipattttttt
gG62Vu4qwsk,@eljan9373,ai qenka legen anti shqiptar ai mut muti larogjeni shqiperia lini vi ne shqiperileje ore tani haxho frym legena till
gG62Vu4qwsk,@vinishkembi8138,or pederast po perpara do qire ropte shtepis ato syzet do futur ne sy o kurve tradhtare
gG62Vu4qwsk,@ilirmece,pis fëlliqësirëe gjetshi madhi zot
gG62Vu4qwsk,@vladimirhoxha1204,ha mut ha o qeni grekut
gG62Vu4qwsk,@ricciricce1474,ore leni fol aq shum jepja dy shuplaka çoje ne pidh t sams
gG62Vu4qwsk,@artanxhafa3583,brava tani qifsha grekun nones felliqesira
gG62Vu4qwsk,@idakardhiqi6176,urgjendisht ndryshimi kushtetutes njihet asnje minoritet pervec gabelave jane ndezur qente se vjen radha cameris
gG62Vu4qwsk,@idakardhiqi6176,ekelhaft eshte greku gjakzi
gG62Vu4qwsk,@astritislamaj8063,ce degjoni kete bythlepirsin grekve suli legeni
gG62Vu4qwsk,@endritaraj9876,ca fytyr derri ky greku leshit
gG62Vu4qwsk,@adelinadhimas9398,bravo artan hoxha bravo
gG62Vu4qwsk,@zybermeta9153,ket pun vetm plumi rregullon
gG62Vu4qwsk,@gimmybojaxhiu9337,o lyc greku
gG62Vu4qwsk,@Artisti230,ky suli qenka nje inteligjet tru gomari
gG62Vu4qwsk,@Shendi3072,tan hoxha o vlla lumte goja keta felliqesira tradhetare duhet marrin ndershkim sepse kane vrare njerez lavdi perjete sali vranishti cerciz topulli
gG62Vu4qwsk,@user-rg6pv5xg4b,iknii more greket qelbur ne gereqi skeni pune ketu n shqiperi
gG62Vu4qwsk,@matteo7478,ktu fiton pik tan hoxha
gG62Vu4qwsk,@user-eu6ud5gt2o,ore kush eshet ku suli leshit
gG62Vu4qwsk,@Shqipetar867,o rropqir o mbeturin kush mutin jep fjal ty o pler gereke tenelovela shef o pler
gG62Vu4qwsk,@user-yo6vu5vi4c,po keta jan pafytyr ndyr keta vetem burgu meritojn se jan shqipetar han buken shqiperis po been ciu ciu kot spias vendit kuvendit per keta legena pederastat grek burg nje fjal
gG62Vu4qwsk,@esatkorita-pw6cd,o tani fute kte pise ne qeli
gG62Vu4qwsk,@rudi1265,mereni kete grekun mutit jepni drejten fjales ketyre kermave shitur
gG62Vu4qwsk,@xhonispeca5365,allahu rujtët bekoftë klodjana lala artan hoxha se besnikë patriotë mposhtursa për zagarët lehin ça koën fare se kanë mendere tju bëjnë gjërrofshin shqipëtarët vërtetë allahu lartësuar dënoftë tradhëtarët amin amin
gG62Vu4qwsk,@festimaliraj8911,fytyren ku spiuni grek shuflaq
gG62Vu4qwsk,@adhurimbregu3234,o rropqir qe rropqira ju do vrar po mase plas lufta o rropqir se de marresh vesh
gG62Vu4qwsk,@Gal503-qn5yr,po futja dack atij barboni o tani ca lodhesh qe mbushesh mendjen
gG62Vu4qwsk,@mimifaskaj,o suli ike mor qorr mor tradhetare o rrote k
gG62Vu4qwsk,@nduekabali2278,abc personal mendim fajin kryetari partise demode komunisti sali tropoja bajme europene shqiperia thene salia ok
gG62Vu4qwsk,@FrankSuper1964,bravo tani
gG62Vu4qwsk,@Xhevria,z hoxha mund thoni saktësi sa dëshmorë atdheut se po na bëjnëlëmsh kollaj fare kush është zoti shkojënë vorrezat dëshmorëve numërohjn ë grup sa dëshmorë vet thënëkjo bëhet grup madh marri fund punë herë përgjithmonë ky artani shumë tepruarkohët fundit siguri marrë shumë miliona për ato thotë shumë fare ja klodi pas këta po bëjnë dëm madhvendit ana tjetër hiqen se në rregull vërtetën kërkoni kush gjetur atë ndonjëherë gënjeni gënjeni bëjeni lëmsh historinë deri sot se
gG62Vu4qwsk,@spartakleskaj5370,po kete robq ku gjete o rakipke be tumbyllt
gG62Vu4qwsk,@AltinHysenllari-tx3lv,greke bythqire kini faj ju kane facet ata qe ju kane afer ju nxjerrin gurmazin
gG62Vu4qwsk,@Quku1997,ca esht ai injorant tipik grek ju qifsha gjakun lepiheni për cop pasaport ju qr rracen
gG62Vu4qwsk,@a.h7761,antishqipetare zjarrtturp qe ju ftojn neper emisione
gG62Vu4qwsk,@xhavitsherifi5382,qka ma ftoni ket ndyrsir grek muti ja qifsha rracen
gG62Vu4qwsk,@Dd-iw8lu,ty ore artan hoxha nje maskara ivertet rop ku kesh shkerllefshin ku ke ore maskara vertet flet hamendeje ore maskara
gG62Vu4qwsk,@coolsmiti5318,greket le luajnë turqitë ne qoftese munden shqipnia eshte shtetë ushtri per kete arsyeje greket luajnë koqe shqipninë ushtria shqipetare posta shqipetare tragjedi kombtare
gG62Vu4qwsk,@ballist5122,artan patrioti rofsh
gG62Vu4qwsk,@NoNamealb,o qorr kari o spem greku bo krim
gG62Vu4qwsk,@chuckbejko3912,po ky korofillak car kerkon pithin grekes
gG62Vu4qwsk,@chuckbejko3912,po jo po lerin binte verdall atje ngorth ne burk qen bir qeni
gG62Vu4qwsk,@tonitoni7157,cfar inteligjence ke mo shkerdhat qe flet ne shqiperi plehreshko pra ne greqi meqe grek ne toke shqiptare rropqir dhi zgjebosur bishtin perpjet
gG62Vu4qwsk,@prof.vladimirkosturi1441,do clirohen shqiptaret kta pseudopatriote dhunshem komplimente sekretari omonia quhet shtazeri shqiptare
gG62Vu4qwsk,@prof.vladimirkosturi1441,artan hoxha dhunshem maskohet patriotizma dikur gezuar per humbje jetesh histeri pushka top renea komplimente perfaqesuesit belerit perballe arrogances se artan hoxhes klodiana lalaj
gG62Vu4qwsk,@adriatikshameti6483,kur njeriu ska cipe intrige burre itere flet femer semafori
gG62Vu4qwsk,@bekimveliu8545,eshte rastesishme apo gjithe keta greko perfaqsuesit jane pederasta keq akoma ke ne cdo studio televizive ku kapardisen fryhen duke thene une grek shume bukur po tallin menderen neper mediat shqiptare perderisa jepet hapesire
gG62Vu4qwsk,@besnikillyrian8520,ky papagalli eshte sahanlepires parti lepi pd sa ishte ne pushtet tani kthye greket nderkohe qe njohur njeri deri sot per grek njeri palce
gG62Vu4qwsk,@AdemMezini,sa kurva jeniturpgaretartrapi
gG62Vu4qwsk,@AdmirDervishi-xl7eh,ai moter qiri kalbet atje mbrenda se djekur flamurin vendit vet kurvvvvv burrr
gG62Vu4qwsk,@gezimshqipetari4247,ketyre grekeve ju eshte prishur gjaku pensionet qe ju jep greku
gG62Vu4qwsk,@dilazace2973,forca aran hoxha drejtesija do trimfojisuli shoke hane ne dy sahana
gG62Vu4qwsk,@rrahimelshani2400,ju lumtë klodi tanimirë gjakëprishuri ndyrë rrespektuarit në kosovë
gG62Vu4qwsk,@happyman4718,bjeri kokes tano
gG62Vu4qwsk,@happyman4718,shum mir ja pergjigjen
gG62Vu4qwsk,@kleisiano627,denim per jet ketij fis kurves
gG62Vu4qwsk,@cenaliacenalia5570,jugort jan pordhac shiten per eroqe lejn kta katunar grek bo rremuj kta mostra filo grek
gG62Vu4qwsk,@rozaxhabafti5070,syli ftyre vjen keq djemte qe vrane ne kufi po patriot njeri shitur grek shqipetare se ke mare pasaport greke grek shtetas shqipetare hiqe shtetesine shqipetare pastaj do jesh greg jo dy flamure ke urejtje shqiperine njerez till siti duhen kombit shqipetare
gG62Vu4qwsk,@edigoga,ku drejt ju o legena qe thoni qe grek qe njohim ligjet shiperis
gG62Vu4qwsk,@edigoga,o ju qe mbahi sigrek legena mskarej
gG62Vu4qwsk,@edigoga,o omonja robt ku kesh
gG62Vu4qwsk,@bertihajro9937,o njerez merni kete pusht ne imisjon
gG62Vu4qwsk,@halimlika5041,kini frik thuani ati qenit konispoli km ne vij ajrore dejri ne prevez ashte shqiperi
gG62Vu4qwsk,@danydany-cz5ge,ky esht nje pusht mashkull shqiptar por shpirt shitur brek shitur ne greci
gG62Vu4qwsk,@leka4136,artan hoxha
gG62Vu4qwsk,@hdhdhvjdjd5559,mer nje qen zgjebosur o tani
gG62Vu4qwsk,@hdhdhvjdjd5559,o shoku artan merme nje qen zgjebosur
gG62Vu4qwsk,@lulezimeceli53,bravo dy mrekullushem tani klodi
gG62Vu4qwsk,@atdhepellazgu3228,o pustario
gG62Vu4qwsk,@BardhokBrushtulli-ej7ef,bravo artan
gG62Vu4qwsk,@ramizhaxhiu5846,falni ky maskara duhet qitesh jasht trsmesioni se eshte vetem nje provokator
gG62Vu4qwsk,@agrondyrmishi9451,ore kta lloj mostrash duhet hiqet pashaporta shqipris ktyre mostrave partia gjoja drejtave zorraxhive duhet nxierr politika greku agimin art shporruninga shqipëria rroft shqipëria
gG62Vu4qwsk,@limankutelaj6969,fusni nje dru ne bythe nisni andej ardh kete pleren grekut qifsha rracen ty belerit o di mberurine
gG62Vu4qwsk,@lirithanasi4418,artan hoxha
gG62Vu4qwsk,@arbernazeraj6138,qifsha grat politikaneve shqiptare qe sdoli nje burre shteti bole tu qi rracen ketyre pithmotrave
gG62Vu4qwsk,@bashkimveseli1819,bravo artan hoxha trgoja vendin ketyre shpirtëshitësve
gG62Vu4qwsk,@leontropoja,tan o luftu nxites o njeri qe din kush rradhen vra ne atentat
gG62Vu4qwsk,@lizededa1298,ai qe vrare eshte lire
gG62Vu4qwsk,@stamatisbond7458,atyre ty drite shpirti plot ironi ajde duet groposur aty ne vend
gG62Vu4qwsk,@linditakurti1759,artan bo prokuror
gG62Vu4qwsk,@giorgiocaci8215,o tan po futi beshtym surrat ktit jorgos
gG62Vu4qwsk,@velavlore4339,ske faj passaporte shqiptare po kane keta qe lejojne bilibilosesh ne kete fare fejerespekto ligjet republikes shqiptare
